route_id,service_id,trip_id,trip_headsign,direction_id,block_id
6,1,705,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,706,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,707,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,708,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,709,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,710,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,711,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,712,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,713,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,714,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,715,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,716,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,717,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,718,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,719,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,720,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,721,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,722,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,723,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,724,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,725,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,726,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,727,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,728,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,729,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,730,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,731,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,732,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,733,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,734,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,735,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,736,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,737,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,738,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,739,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,740,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,741,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,742,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,743,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,744,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,745,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,746,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,747,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,748,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,749,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,750,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,751,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,752,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,753,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,754,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,755,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,756,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,757,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,758,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,759,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,1,760,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,1,761,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,1,762,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,1,763,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,1,764,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,1,765,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,766,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,767,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,768,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,769,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,770,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,771,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,772,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,773,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,774,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,775,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,776,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,777,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,778,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,779,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,780,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,781,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,782,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,783,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,784,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,785,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,786,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,787,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,788,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,789,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,790,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,791,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,792,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,793,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,794,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,795,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,796,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,797,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,798,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,799,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,800,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,801,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,802,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,803,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,804,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,805,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,806,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,807,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,808,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,809,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,810,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,811,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,812,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,813,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,814,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,815,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,816,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,817,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,818,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,819,"HOBOKEN/TONNELLE",0,"170B42054"
6,2,820,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,821,"HOBOKEN/TONNELLE",0,"170B42051"
6,2,822,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,823,"HOBOKEN/TONNELLE",0,"170B42011"
6,2,824,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,825,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,826,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,827,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,828,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,829,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,830,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,831,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,832,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,833,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,834,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,835,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,836,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,837,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,838,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,839,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,840,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,841,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,842,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,843,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,844,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,845,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,846,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,847,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,848,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,849,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,850,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,851,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,852,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,853,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,854,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,855,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,856,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,857,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,858,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,859,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,860,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,861,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,862,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,863,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,864,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,865,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,866,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,867,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,868,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,869,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,870,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,871,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,872,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,873,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,874,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,875,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,876,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,877,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,878,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,879,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,880,"HOBOKEN/TONNELLE",0,"170B42031"
6,2,881,"HOBOKEN/TONNELLE",0,"170B42032"
6,2,882,"HOBOKEN/TONNELLE",0,"170B42052"
6,2,883,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,884,"HOBOKEN/TONNELLE",0,"170B42055"
6,2,885,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,886,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,887,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,888,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,889,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,890,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,891,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,892,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,893,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,894,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,895,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,896,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,897,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,898,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,899,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,900,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,901,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,902,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,903,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,904,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,905,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,906,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,907,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,908,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,909,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,910,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,911,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,912,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,913,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,914,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,915,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,916,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,917,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,918,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,919,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,920,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,921,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,922,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,923,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,924,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,925,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,926,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,927,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,928,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,929,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,930,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,931,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,932,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,933,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,934,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,935,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,936,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,937,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,938,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,939,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,940,"HOBOKEN/TONNELLE",0,"170B42004"
6,2,941,"HOBOKEN/TONNELLE",0,"170B42001"
6,2,942,"HOBOKEN/TONNELLE",0,"170B42002"
6,2,943,"HOBOKEN/TONNELLE",0,"170B42003"
6,2,944,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,945,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,946,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,947,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,948,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,949,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,950,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,951,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,952,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,953,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,954,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,955,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,956,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,957,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,958,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,959,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,960,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,961,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,962,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,963,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,964,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,965,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,966,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,967,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,968,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,969,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,970,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,971,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,972,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,973,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,974,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,975,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,976,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,977,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,978,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,979,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,980,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,981,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,982,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,983,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,984,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,985,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,986,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,987,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,988,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,989,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,990,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,991,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,992,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,993,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,994,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,995,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,996,"HOBOKEN/WEST SIDE/22ND",1,"170B42051"
6,2,997,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,998,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,999,"HOBOKEN/WEST SIDE/22ND",1,"170B42054"
6,2,1000,"HOBOKEN/WEST SIDE/22ND",1,"170B42055"
6,2,1001,"HOBOKEN/WEST SIDE/22ND",1,"170B42011"
6,2,1002,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1003,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1004,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1005,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1006,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1007,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1008,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1009,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1010,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1011,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1012,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1013,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1014,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1015,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1016,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1017,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1018,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1019,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1020,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1021,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1022,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1023,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1024,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1025,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1026,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1027,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1028,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1029,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1030,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1031,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1032,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1033,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1034,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1035,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1036,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1037,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1038,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1039,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1040,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1041,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1042,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1043,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1044,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1045,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1046,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1047,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1048,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1049,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1050,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1051,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1052,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1053,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1054,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1055,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1056,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1057,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1058,"HOBOKEN/WEST SIDE/22ND",1,"170B42031"
6,2,1059,"HOBOKEN/WEST SIDE/22ND",1,"170B42032"
6,2,1060,"HOBOKEN/WEST SIDE/22ND",1,"170B42052"
6,2,1061,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1062,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1063,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1064,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1065,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1066,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1067,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1068,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1069,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1070,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1071,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1072,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1073,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1074,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1075,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1076,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1077,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1078,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1079,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1080,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1081,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1082,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1083,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1084,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1085,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1086,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1087,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1088,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1089,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1090,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1091,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1092,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1093,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1094,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1095,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1096,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1097,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1098,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1099,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1100,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1101,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1102,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1103,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1104,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1105,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1106,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1107,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1108,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1109,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
6,2,1110,"HOBOKEN/WEST SIDE/22ND",1,"170B42001"
6,2,1111,"HOBOKEN/WEST SIDE/22ND",1,"170B42002"
6,2,1112,"HOBOKEN/WEST SIDE/22ND",1,"170B42003"
6,2,1113,"HOBOKEN/WEST SIDE/22ND",1,"170B42004"
