service_id,date,exception_type
32,20110506,1
32,20110513,1
32,20110520,1
33,20101219,1
33,20101225,1
33,20101226,1
33,20110101,1
33,20110102,1
33,20110109,1
33,20110116,1
33,20110117,1
33,20110123,1
33,20110130,1
33,20110206,1
33,20110213,1
33,20110220,1
33,20110221,1
33,20110227,1
33,20110306,1
33,20110313,1
33,20110320,1
33,20110327,1
33,20110403,1
33,20110410,1
33,20110417,1
33,20110424,1
33,20110501,1
33,20110508,1
33,20110515,1
33,20110522,1
33,20110529,1
33,20110605,1
34,20110515,1
35,20101219,1
35,20110102,1
